FacilityReportID,LOV_PollutantGroupID,PollutantGroupCode,LOV_PollutantID,PollutantCode,CAS,MediumCode,ConfidentialIndicatorPollutant,LOV_MediumID,LOV_ConfidentialityIDPollutant,ConfidentialCodePollutant,Accidental,IDWaste,LOV_WasteTypeID,WasteTypeCode,LOV_WasteTreatmentID,WasteTreatmentCode,WHPCountryCode,WHPCountryID,ConfidentialIndicatorWaste,LOV_ConfidentialityIDWaste,ConfidentialCodeWaste,FacilityName,FacilityID,NationalID,ParentCompanyName,ReportingYear,Address,City,PostalCode,CountryCode,LOV_CountryID,RiverBasinDistrictCode,LOV_RiverBasinDistrictID,NUTSLevel2RegionCode,LOV_NUTSRLevel1ID,LOV_NUTSRLevel2ID,LOV_NUTSRLevel3ID,IASectorCode,IAActivityCode,IASubActivityCode,IPPCSectorCode,IPPCActivityCode,IPPCSubActivityCode,LOV_IASectorID,LOV_IAActivityID,LOV_IASubActivityID,NACESectorCode,NACEActivityCode,NACESubActivityCode,LOV_NACESectorID,LOV_NACEActivityID,LOV_NACESubActivityID,IAReportedActivityCode,IPPCReportedActivityCode,NACEReportedActivityCode,ConfidentialIndicatorFacility,ConfidentialCodeFacility,LOV_ConfidentialityIDFacility,ObjectID,DistinctID,FacilitySearchName,CitySearchName,ParentCompanySearchName
962460,6,OTHORG,85,TOTAL ORGANIC CARBON (TOC),NULL,WATER,0,3,NULL,NULL,0,1620423,2,NON-HW,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2008,S.S. Appia Km. 648 SNC,TARANTO,74100,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,73898,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
962460,5,CHLORG,63,PCDD+PCDF (DIOXINS+FURANS),NULL,AIR,0,1,NULL,NULL,0,1620427,2,NON-HW,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2008,S.S. Appia Km. 648 SNC,TARANTO,74100,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,73899,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
962460,5,CHLORG,66,POLYCHLORINATED BIPHENYLS (PCBS),1336-36-3,AIR,0,1,NULL,NULL,0,1620427,2,NON-HW,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2008,S.S. Appia Km. 648 SNC,TARANTO,74100,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,73900,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
962460,1,GRHGAS,9,CH4,74-82-8,AIR,0,1,NULL,NULL,0,1620427,2,NON-HW,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2008,S.S. Appia Km. 648 SNC,TARANTO,74100,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,73901,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
962460,1,GRHGAS,10,CO2,124-38-9,AIR,0,1,NULL,NULL,0,1620427,2,NON-HW,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2008,S.S. Appia Km. 648 SNC,TARANTO,74100,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,73902,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
962460,3,HEVMET,26,AS AND COMPOUNDS,NULL,AIR,0,1,NULL,NULL,0,1620427,2,NON-HW,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2008,S.S. Appia Km. 648 SNC,TARANTO,74100,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,73903,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
962460,3,HEVMET,26,AS AND COMPOUNDS,NULL,WATER,0,3,NULL,NULL,0,1620427,2,NON-HW,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2008,S.S. Appia Km. 648 SNC,TARANTO,74100,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,73904,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
962460,3,HEVMET,27,CD AND COMPOUNDS,NULL,AIR,0,1,NULL,NULL,0,1620427,2,NON-HW,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2008,S.S. Appia Km. 648 SNC,TARANTO,74100,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,73905,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
962460,3,HEVMET,28,CR AND COMPOUNDS,NULL,AIR,0,1,NULL,NULL,0,1620427,2,NON-HW,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2008,S.S. Appia Km. 648 SNC,TARANTO,74100,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,73906,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
962460,3,HEVMET,28,CR AND COMPOUNDS,NULL,WATER,0,3,NULL,NULL,0,1620427,2,NON-HW,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2008,S.S. Appia Km. 648 SNC,TARANTO,74100,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,73907,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
962460,3,HEVMET,29,CU AND COMPOUNDS,NULL,AIR,0,1,NULL,NULL,0,1620427,2,NON-HW,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2008,S.S. Appia Km. 648 SNC,TARANTO,74100,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,73908,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
962460,3,HEVMET,29,CU AND COMPOUNDS,NULL,WATER,0,3,NULL,NULL,0,1620427,2,NON-HW,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2008,S.S. Appia Km. 648 SNC,TARANTO,74100,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,73909,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
962460,3,HEVMET,30,HG AND COMPOUNDS,NULL,AIR,0,1,NULL,NULL,0,1620427,2,NON-HW,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2008,S.S. Appia Km. 648 SNC,TARANTO,74100,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,73910,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
962460,3,HEVMET,31,NI AND COMPOUNDS,NULL,AIR,0,1,NULL,NULL,0,1620427,2,NON-HW,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2008,S.S. Appia Km. 648 SNC,TARANTO,74100,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,73911,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
962460,3,HEVMET,31,NI AND COMPOUNDS,NULL,WATER,0,3,NULL,NULL,0,1620427,2,NON-HW,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2008,S.S. Appia Km. 648 SNC,TARANTO,74100,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,73912,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
962460,3,HEVMET,32,PB AND COMPOUNDS,NULL,AIR,0,1,NULL,NULL,0,1620427,2,NON-HW,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2008,S.S. Appia Km. 648 SNC,TARANTO,74100,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,73913,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
962460,3,HEVMET,32,PB AND COMPOUNDS,NULL,WATER,0,3,NULL,NULL,0,1620427,2,NON-HW,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2008,S.S. Appia Km. 648 SNC,TARANTO,74100,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,73914,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
962460,3,HEVMET,33,ZN AND COMPOUNDS,NULL,AIR,0,1,NULL,NULL,0,1620427,2,NON-HW,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2008,S.S. Appia Km. 648 SNC,TARANTO,74100,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,73915,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
962460,3,HEVMET,33,ZN AND COMPOUNDS,NULL,WATER,0,3,NULL,NULL,0,1620427,2,NON-HW,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2008,S.S. Appia Km. 648 SNC,TARANTO,74100,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,73916,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
962460,7,INORG,97,CYANIDES,NULL,WATER,0,3,NULL,NULL,0,1620427,2,NON-HW,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2008,S.S. Appia Km. 648 SNC,TARANTO,74100,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,73917,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
962460,7,INORG,99,PM10,NULL,AIR,0,1,NULL,NULL,0,1620427,2,NON-HW,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2008,S.S. Appia Km. 648 SNC,TARANTO,74100,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,73918,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
962460,7,INORG,93,TOTAL - NITROGEN,NULL,WATER,0,3,NULL,NULL,0,1620427,2,NON-HW,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2008,S.S. Appia Km. 648 SNC,TARANTO,74100,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,73919,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
962460,7,INORG,94,TOTAL - PHOSPHORUS,NULL,WATER,0,3,NULL,NULL,0,1620427,2,NON-HW,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2008,S.S. Appia Km. 648 SNC,TARANTO,74100,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,73920,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
962460,2,OTHGAS,23,CHLORINE AND INORGANIC COMPOUNDS,NULL,AIR,0,1,NULL,NULL,0,1620427,2,NON-HW,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2008,S.S. Appia Km. 648 SNC,TARANTO,74100,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,73921,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
962460,2,OTHGAS,15,CO,630-08-0,AIR,0,1,NULL,NULL,0,1620427,2,NON-HW,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2008,S.S. Appia Km. 648 SNC,TARANTO,74100,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,73922,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
962460,2,OTHGAS,24,FLUORINE AND INORGANIC COMPOUNDS,NULL,AIR,0,1,NULL,NULL,0,1620427,2,NON-HW,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2008,S.S. Appia Km. 648 SNC,TARANTO,74100,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,73923,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
962460,2,OTHGAS,17,NMVOC,NULL,AIR,0,1,NULL,NULL,0,1620427,2,NON-HW,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2008,S.S. Appia Km. 648 SNC,TARANTO,74100,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,73924,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
962460,2,OTHGAS,18,NOX,NULL,AIR,0,1,NULL,NULL,0,1620427,2,NON-HW,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2008,S.S. Appia Km. 648 SNC,TARANTO,74100,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,73925,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
962460,2,OTHGAS,19,SOX,NULL,AIR,0,1,NULL,NULL,0,1620427,2,NON-HW,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2008,S.S. Appia Km. 648 SNC,TARANTO,74100,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,73926,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
962460,6,OTHORG,89,BENZENE,71-43-2,AIR,0,1,NULL,NULL,0,1620427,2,NON-HW,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2008,S.S. Appia Km. 648 SNC,TARANTO,74100,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,73927,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
962460,6,OTHORG,83,PHENOLS,108-95-2,WATER,0,3,NULL,NULL,0,1620427,2,NON-HW,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2008,S.S. Appia Km. 648 SNC,TARANTO,74100,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,73928,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
962460,6,OTHORG,84,POLYCYCLIC AROMATIC HYDROCARBONS,NULL,AIR,0,1,NULL,NULL,0,1620427,2,NON-HW,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2008,S.S. Appia Km. 648 SNC,TARANTO,74100,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,73929,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
962460,6,OTHORG,84,POLYCYCLIC AROMATIC HYDROCARBONS,NULL,WATER,0,3,NULL,NULL,0,1620427,2,NON-HW,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2008,S.S. Appia Km. 648 SNC,TARANTO,74100,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,73930,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
962460,6,OTHORG,85,TOTAL ORGANIC CARBON (TOC),NULL,WATER,0,3,NULL,NULL,0,1620427,2,NON-HW,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2008,S.S. Appia Km. 648 SNC,TARANTO,74100,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,73931,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
962460,5,CHLORG,63,PCDD+PCDF (DIOXINS+FURANS),NULL,AIR,0,1,NULL,NULL,0,1620428,2,NON-HW,1,R,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2008,S.S. Appia Km. 648 SNC,TARANTO,74100,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,73932,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
962460,5,CHLORG,66,POLYCHLORINATED BIPHENYLS (PCBS),1336-36-3,AIR,0,1,NULL,NULL,0,1620428,2,NON-HW,1,R,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2008,S.S. Appia Km. 648 SNC,TARANTO,74100,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,73933,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
962460,1,GRHGAS,9,CH4,74-82-8,AIR,0,1,NULL,NULL,0,1620428,2,NON-HW,1,R,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2008,S.S. Appia Km. 648 SNC,TARANTO,74100,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,73934,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
962460,1,GRHGAS,10,CO2,124-38-9,AIR,0,1,NULL,NULL,0,1620428,2,NON-HW,1,R,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2008,S.S. Appia Km. 648 SNC,TARANTO,74100,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,73935,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
962460,3,HEVMET,26,AS AND COMPOUNDS,NULL,AIR,0,1,NULL,NULL,0,1620428,2,NON-HW,1,R,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2008,S.S. Appia Km. 648 SNC,TARANTO,74100,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,73936,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
962460,3,HEVMET,26,AS AND COMPOUNDS,NULL,WATER,0,3,NULL,NULL,0,1620428,2,NON-HW,1,R,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2008,S.S. Appia Km. 648 SNC,TARANTO,74100,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,73937,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
962460,3,HEVMET,27,CD AND COMPOUNDS,NULL,AIR,0,1,NULL,NULL,0,1620428,2,NON-HW,1,R,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2008,S.S. Appia Km. 648 SNC,TARANTO,74100,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,73938,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
962460,3,HEVMET,28,CR AND COMPOUNDS,NULL,AIR,0,1,NULL,NULL,0,1620428,2,NON-HW,1,R,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2008,S.S. Appia Km. 648 SNC,TARANTO,74100,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,73939,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
962460,3,HEVMET,28,CR AND COMPOUNDS,NULL,WATER,0,3,NULL,NULL,0,1620428,2,NON-HW,1,R,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2008,S.S. Appia Km. 648 SNC,TARANTO,74100,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,73940,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
962460,3,HEVMET,29,CU AND COMPOUNDS,NULL,AIR,0,1,NULL,NULL,0,1620428,2,NON-HW,1,R,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2008,S.S. Appia Km. 648 SNC,TARANTO,74100,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,73941,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
962460,3,HEVMET,29,CU AND COMPOUNDS,NULL,WATER,0,3,NULL,NULL,0,1620428,2,NON-HW,1,R,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2008,S.S. Appia Km. 648 SNC,TARANTO,74100,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,73942,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
