FacilityReportID,FacilityName,FacilityID,ReportingYear,PollutantCode,PollutantGroupCode,LOV_PollutantID,LOV_PollutantGroupID,CAS,QuantityAir,QuantityAccidentalAir,PercentAccidentalAir,MethodTypeDesignationAir,MethodTypeCodeAir,MethodCodeAir,QuantityWater,QuantityAccidentalWater,PercentAccidentalWater,MethodTypeDesignationWater,MethodTypeCodeWater,MethodCodeWater,QuantitySoil,QuantityAccidentalSoil,PercentAccidentalSoil,MethodTypeDesignationSoil,MethodTypeCodeSoil,MethodCodeSoil,UnitAir,UnitAccidentalAir,UnitWater,UnitAccidentalWater,UnitSoil,UnitAccidentalSoil,CountryCode,LOV_CountryID,RiverBasinDistrictCode,LOV_RiverBasinDistrictID,NUTSLevel2RegionCode,LOV_NUTSRLevel1ID,LOV_NUTSRLevel2ID,LOV_NUTSRLevel3ID,IASectorCode,IAActivityCode,IASubActivityCode,IPPCSectorCode,IPPCActivityCode,IPPCSubActivityCode,LOV_IASectorID,LOV_IAActivityID,LOV_IASubActivityID,NACESectorCode,NACEActivityCode,NACESubActivityCode,LOV_NACESectorID,LOV_NACEActivityID,LOV_NACESubActivityID,LOV_ConfidentialityIDAir,LOV_ConfidentialityIDWater,LOV_ConfidentialityIDSoil,ConfidentialCodeAir,ConfidentialCodeWater,ConfidentialCodeSoil,ConfidentialIndicator,ConfidentialIndicatorFacility
962460,ILVA S.P.A. Stabilimento di Taranto,7019,2008,ZN AND COMPOUNDS,HEVMET,33,3,NULL,36000.0,0.0,0.0,NRB (D.M. 25/08/00 App. 1),NRB,M,24700.0,0.0,0.0,Other Methodologies,OTH,E,NULL,NULL,0.0,NULL,NULL,NULL,KGM,KGM,KGM,KGM,NULL,KGM,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,NULL,NULL,NULL,NULL,NULL,NULL,0,0
962460,ILVA S.P.A. Stabilimento di Taranto,7019,2008,PCDD+PCDF (DIOXINS+FURANS),CHLORG,63,5,NULL,0.097,0.0,0.0,Other Methodologies,OTH,E,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,KGM,KGM,NULL,KGM,NULL,KGM,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,NULL,NULL,NULL,NULL,NULL,NULL,0,0
962460,ILVA S.P.A. Stabilimento di Taranto,7019,2008,POLYCHLORINATED BIPHENYLS (PCBS),CHLORG,66,5,1336-36-3,30.8,0.0,0.0,UNI EN 1948-06,CEN/ISO,M,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,KGM,KGM,NULL,KGM,NULL,KGM,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,NULL,NULL,NULL,NULL,NULL,NULL,0,0
962460,ILVA S.P.A. Stabilimento di Taranto,7019,2008,PHENOLS,OTHORG,83,6,108-95-2,NULL,NULL,0.0,NULL,NULL,NULL,12800.0,0.0,0.0,Other Methodologies,OTH,E,NULL,NULL,0.0,NULL,NULL,NULL,NULL,KGM,KGM,KGM,NULL,KGM,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,NULL,NULL,NULL,NULL,NULL,NULL,0,0
962460,ILVA S.P.A. Stabilimento di Taranto,7019,2008,POLYCYCLIC AROMATIC HYDROCARBONS,OTHORG,84,6,NULL,1530.0,0.0,0.0,Other Methodologies,OTH,E,314.0,0.0,0.0,Other Methodologies,OTH,E,NULL,NULL,0.0,NULL,NULL,NULL,KGM,KGM,KGM,KGM,NULL,KGM,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,NULL,NULL,NULL,NULL,NULL,NULL,0,0
962460,ILVA S.P.A. Stabilimento di Taranto,7019,2008,TOTAL ORGANIC CARBON (TOC),OTHORG,85,6,NULL,NULL,NULL,0.0,NULL,NULL,NULL,245000.0,0.0,0.0,Other Methodologies,OTH,E,NULL,NULL,0.0,NULL,NULL,NULL,NULL,KGM,KGM,KGM,NULL,KGM,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,NULL,NULL,NULL,NULL,NULL,NULL,0,0
962460,ILVA S.P.A. Stabilimento di Taranto,7019,2008,BENZENE,OTHORG,89,6,71-43-2,16000.0,0.0,0.0,Other Methodologies,OTH,E,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,KGM,KGM,NULL,KGM,NULL,KGM,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,NULL,NULL,NULL,NULL,NULL,NULL,0,0
962460,ILVA S.P.A. Stabilimento di Taranto,7019,2008,TOTAL - NITROGEN,INORG,93,7,NULL,NULL,NULL,0.0,NULL,NULL,NULL,1520000.0,0.0,0.0,Other Methodologies,OTH,E,NULL,NULL,0.0,NULL,NULL,NULL,NULL,KGM,KGM,KGM,NULL,KGM,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,NULL,NULL,NULL,NULL,NULL,NULL,0,0
962460,ILVA S.P.A. Stabilimento di Taranto,7019,2008,TOTAL - PHOSPHORUS,INORG,94,7,NULL,NULL,NULL,0.0,NULL,NULL,NULL,12400.0,0.0,0.0,Other Methodologies,OTH,E,NULL,NULL,0.0,NULL,NULL,NULL,NULL,KGM,KGM,KGM,NULL,KGM,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,NULL,NULL,NULL,NULL,NULL,NULL,0,0
962460,ILVA S.P.A. Stabilimento di Taranto,7019,2008,CYANIDES,INORG,97,7,NULL,NULL,NULL,0.0,NULL,NULL,NULL,31100.0,0.0,0.0,Other Methodologies,OTH,E,NULL,NULL,0.0,NULL,NULL,NULL,NULL,KGM,KGM,KGM,NULL,KGM,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,NULL,NULL,NULL,NULL,NULL,NULL,0,0
962460,ILVA S.P.A. Stabilimento di Taranto,7019,2008,PM10,INORG,99,7,NULL,3380000.0,0.0,0.0,Other Methodologies,OTH,E,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,KGM,KGM,NULL,KGM,NULL,KGM,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,NULL,NULL,NULL,NULL,NULL,NULL,0,0
959784,ILVA S.P.A. Stabilimento di Taranto,7019,2007,CH4,GRHGAS,9,1,74-82-8,266000.0,0.0,0.0,Other Methodologies,OTH,E,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,KGM,KGM,NULL,KGM,NULL,KGM,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,NULL,NULL,NULL,NULL,NULL,NULL,0,0
959784,ILVA S.P.A. Stabilimento di Taranto,7019,2007,CO2,GRHGAS,10,1,124-38-9,1.13E10,0.0,0.0,ETS,ETS,C,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,KGM,KGM,NULL,KGM,NULL,KGM,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,NULL,NULL,NULL,NULL,NULL,NULL,0,0
959784,ILVA S.P.A. Stabilimento di Taranto,7019,2007,CO,OTHGAS,15,2,630-08-0,2.27E8,0.0,0.0,NRB (M. UNICHIM n° 542),NRB,M,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,KGM,KGM,NULL,KGM,NULL,KGM,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,NULL,NULL,NULL,NULL,NULL,NULL,0,0
959784,ILVA S.P.A. Stabilimento di Taranto,7019,2007,NMVOC,OTHGAS,17,2,NULL,937000.0,0.0,0.0,UNI EN 13649,OTH,M,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,KGM,KGM,NULL,KGM,NULL,KGM,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,NULL,NULL,NULL,NULL,NULL,NULL,0,0
959784,ILVA S.P.A. Stabilimento di Taranto,7019,2007,NOX,OTHGAS,18,2,NULL,1.29E7,0.0,0.0,NRB (D.M. 25/08/00 All. 1),NRB,M,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,KGM,KGM,NULL,KGM,NULL,KGM,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,NULL,NULL,NULL,NULL,NULL,NULL,0,0
959784,ILVA S.P.A. Stabilimento di Taranto,7019,2007,SOX,OTHGAS,19,2,NULL,1.39E7,0.0,0.0,NRB (D.M. 25/08/00 All. 1),NRB,M,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,KGM,KGM,NULL,KGM,NULL,KGM,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,NULL,NULL,NULL,NULL,NULL,NULL,0,0
959784,ILVA S.P.A. Stabilimento di Taranto,7019,2007,CHLORINE AND INORGANIC COMPOUNDS,OTHGAS,23,2,NULL,476000.0,0.0,0.0,NRB (D.M. 25/08/00 All. 2),NRB,M,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,KGM,KGM,NULL,KGM,NULL,KGM,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,NULL,NULL,NULL,NULL,NULL,NULL,0,0
959784,ILVA S.P.A. Stabilimento di Taranto,7019,2007,FLUORINE AND INORGANIC COMPOUNDS,OTHGAS,24,2,NULL,17600.0,0.0,0.0,NRB (D.M. 25/08/00 All.2),NRB,M,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,KGM,KGM,NULL,KGM,NULL,KGM,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,NULL,NULL,NULL,NULL,NULL,NULL,0,0
959784,ILVA S.P.A. Stabilimento di Taranto,7019,2007,AS AND COMPOUNDS,HEVMET,26,3,NULL,138.0,0.0,0.0,NRB (D.M. 25/08/00 App. 1),NRB,M,877.0,0.0,0.0,Other Methodologies,OTH,E,NULL,NULL,0.0,NULL,NULL,NULL,KGM,KGM,KGM,KGM,NULL,KGM,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,NULL,NULL,NULL,NULL,NULL,NULL,0,0
959784,ILVA S.P.A. Stabilimento di Taranto,7019,2007,CD AND COMPOUNDS,HEVMET,27,3,NULL,240.0,0.0,0.0,NRB (D.M. 25/08/00 App. 1),NRB,M,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,KGM,KGM,NULL,KGM,NULL,KGM,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,NULL,NULL,NULL,NULL,NULL,NULL,0,0
959784,ILVA S.P.A. Stabilimento di Taranto,7019,2007,CR AND COMPOUNDS,HEVMET,28,3,NULL,570.0,0.0,0.0,NRB (D.M. 25/08/00 App. 1),NRB,M,10900.0,0.0,0.0,Other Methodologies,OTH,E,NULL,NULL,0.0,NULL,NULL,NULL,KGM,KGM,KGM,KGM,NULL,KGM,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,NULL,NULL,NULL,NULL,NULL,NULL,0,0
959784,ILVA S.P.A. Stabilimento di Taranto,7019,2007,CU AND COMPOUNDS,HEVMET,29,3,NULL,2060.0,0.0,0.0,NRB (D.M. 25/08/00 App. 1),NRB,M,14900.0,0.0,0.0,Other Methodologies,OTH,E,NULL,NULL,0.0,NULL,NULL,NULL,KGM,KGM,KGM,KGM,NULL,KGM,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,NULL,NULL,NULL,NULL,NULL,NULL,0,0
959784,ILVA S.P.A. Stabilimento di Taranto,7019,2007,HG AND COMPOUNDS,HEVMET,30,3,NULL,174.0,0.0,0.0,NRB (D.M. 25/08/00 App. 1),NRB,M,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,KGM,KGM,NULL,KGM,NULL,KGM,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,NULL,NULL,NULL,NULL,NULL,NULL,0,0
959784,ILVA S.P.A. Stabilimento di Taranto,7019,2007,NI AND COMPOUNDS,HEVMET,31,3,NULL,616.0,0.0,0.0,NRB (D.M. 25/08/00 App. 1),NRB,M,8320.0,0.0,0.0,Other Methodologies,OTH,E,NULL,NULL,0.0,NULL,NULL,NULL,KGM,KGM,KGM,KGM,NULL,KGM,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,NULL,NULL,NULL,NULL,NULL,NULL,0,0
959784,ILVA S.P.A. Stabilimento di Taranto,7019,2007,PB AND COMPOUNDS,HEVMET,32,3,NULL,297.0,0.0,0.0,NRB (D.M. 25/08/00 App. 1),NRB,M,910.0,0.0,0.0,Other Methodologies,OTH,E,NULL,NULL,0.0,NULL,NULL,NULL,KGM,KGM,KGM,KGM,NULL,KGM,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,NULL,NULL,NULL,NULL,NULL,NULL,0,0
959784,ILVA S.P.A. Stabilimento di Taranto,7019,2007,ZN AND COMPOUNDS,HEVMET,33,3,NULL,39700.0,0.0,0.0,NRB (D.M. 25/08/00 App. 1),NRB,M,33800.0,0.0,0.0,Other Methodologies,OTH,E,NULL,NULL,0.0,NULL,NULL,NULL,KGM,KGM,KGM,KGM,NULL,KGM,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,NULL,NULL,NULL,NULL,NULL,NULL,0,0
959784,ILVA S.P.A. Stabilimento di Taranto,7019,2007,PCDD+PCDF (DIOXINS+FURANS),CHLORG,63,5,NULL,0.0996,0.0,0.0,Other Methodologies,OTH,E,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,KGM,KGM,NULL,KGM,NULL,KGM,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,NULL,NULL,NULL,NULL,NULL,NULL,0,0
959784,ILVA S.P.A. Stabilimento di Taranto,7019,2007,POLYCHLORINATED BIPHENYLS (PCBS),CHLORG,66,5,1336-36-3,31.4,0.0,0.0,UNI EN 1948-06,OTH,M,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,KGM,KGM,NULL,KGM,NULL,KGM,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,NULL,NULL,NULL,NULL,NULL,NULL,0,0
959784,ILVA S.P.A. Stabilimento di Taranto,7019,2007,PHENOLS,OTHORG,83,6,108-95-2,NULL,NULL,0.0,NULL,NULL,NULL,12600.0,0.0,0.0,Other Methodologies,OTH,E,NULL,NULL,0.0,NULL,NULL,NULL,NULL,KGM,KGM,KGM,NULL,KGM,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,NULL,NULL,NULL,NULL,NULL,NULL,0,0
959784,ILVA S.P.A. Stabilimento di Taranto,7019,2007,POLYCYCLIC AROMATIC HYDROCARBONS,OTHORG,84,6,NULL,1510.0,0.0,0.0,Other Methodologies,OTH,E,3320.0,0.0,0.0,Other Methodologies,OTH,E,NULL,NULL,0.0,NULL,NULL,NULL,KGM,KGM,KGM,KGM,NULL,KGM,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,NULL,NULL,NULL,NULL,NULL,NULL,0,0
959784,ILVA S.P.A. Stabilimento di Taranto,7019,2007,TOTAL ORGANIC CARBON (TOC),OTHORG,85,6,NULL,NULL,NULL,0.0,NULL,NULL,NULL,1250000.0,0.0,0.0,Other Methodologies,OTH,E,NULL,NULL,0.0,NULL,NULL,NULL,NULL,KGM,KGM,KGM,NULL,KGM,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,NULL,NULL,NULL,NULL,NULL,NULL,0,0
959784,ILVA S.P.A. Stabilimento di Taranto,7019,2007,BENZENE,OTHORG,89,6,71-43-2,15900.0,0.0,0.0,Other Methodologies,OTH,E,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,KGM,KGM,NULL,KGM,NULL,KGM,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,NULL,NULL,NULL,NULL,NULL,NULL,0,0
959784,ILVA S.P.A. Stabilimento di Taranto,7019,2007,TOTAL - NITROGEN,INORG,93,7,NULL,NULL,NULL,0.0,NULL,NULL,NULL,2140000.0,0.0,0.0,Other Methodologies,OTH,E,NULL,NULL,0.0,NULL,NULL,NULL,NULL,KGM,KGM,KGM,NULL,KGM,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,NULL,NULL,NULL,NULL,NULL,NULL,0,0
959784,ILVA S.P.A. Stabilimento di Taranto,7019,2007,TOTAL - PHOSPHORUS,INORG,94,7,NULL,NULL,NULL,0.0,NULL,NULL,NULL,16100.0,0.0,0.0,Other Methodologies,OTH,E,NULL,NULL,0.0,NULL,NULL,NULL,NULL,KGM,KGM,KGM,NULL,KGM,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,NULL,NULL,NULL,NULL,NULL,NULL,0,0
959784,ILVA S.P.A. Stabilimento di Taranto,7019,2007,CYANIDES,INORG,97,7,NULL,NULL,NULL,0.0,NULL,NULL,NULL,41600.0,0.0,0.0,Other Methodologies,OTH,E,NULL,NULL,0.0,NULL,NULL,NULL,NULL,KGM,KGM,KGM,NULL,KGM,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,NULL,NULL,NULL,NULL,NULL,NULL,0,0
959784,ILVA S.P.A. Stabilimento di Taranto,7019,2007,PM10,INORG,99,7,NULL,3510000.0,0.0,0.0,Other Methodologies,OTH,E,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,KGM,KGM,NULL,KGM,NULL,KGM,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,NULL,NULL,NULL,NULL,NULL,NULL,0,0
6993,ILVA S.P.A. - ILVA S.P.A. Stabilimento di Taranto,7019,2004,CH4,GRHGAS,9,1,74-82-8,468000.0,0.0,0.0,NULL,NULL,E,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,KGM,KGM,NULL,KGM,NULL,KGM,IT,109,ITF,162,ITF4,1115,1134,NULL,EPER_2,EPER_2.1/2.2/2.3/2.4/2.5/2.6,NULL,NULL,NULL,NULL,85,94,NULL,NACE_1.1:D,NACE_1.1:DJ,NACE_1.1:27.10,972,997,1215,NULL,NULL,NULL,NULL,NULL,NULL,0,0
6993,ILVA S.P.A. - ILVA S.P.A. Stabilimento di Taranto,7019,2004,CO,OTHGAS,15,2,630-08-0,4.46E8,0.0,0.0,NULL,NULL,E,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,KGM,KGM,NULL,KGM,NULL,KGM,IT,109,ITF,162,ITF4,1115,1134,NULL,EPER_2,EPER_2.1/2.2/2.3/2.4/2.5/2.6,NULL,NULL,NULL,NULL,85,94,NULL,NACE_1.1:D,NACE_1.1:DJ,NACE_1.1:27.10,972,997,1215,NULL,NULL,NULL,NULL,NULL,NULL,0,0
6993,ILVA S.P.A. - ILVA S.P.A. Stabilimento di Taranto,7019,2004,NH3,OTHGAS,16,2,7664-41-7,25900.0,0.0,0.0,NULL,NULL,E,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,KGM,KGM,NULL,KGM,NULL,KGM,IT,109,ITF,162,ITF4,1115,1134,NULL,EPER_2,EPER_2.1/2.2/2.3/2.4/2.5/2.6,NULL,NULL,NULL,NULL,85,94,NULL,NACE_1.1:D,NACE_1.1:DJ,NACE_1.1:27.10,972,997,1215,NULL,NULL,NULL,NULL,NULL,NULL,0,0
6993,ILVA S.P.A. - ILVA S.P.A. Stabilimento di Taranto,7019,2004,NMVOC,OTHGAS,17,2,NULL,1500000.0,0.0,0.0,NULL,NULL,E,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,KGM,KGM,NULL,KGM,NULL,KGM,IT,109,ITF,162,ITF4,1115,1134,NULL,EPER_2,EPER_2.1/2.2/2.3/2.4/2.5/2.6,NULL,NULL,NULL,NULL,85,94,NULL,NACE_1.1:D,NACE_1.1:DJ,NACE_1.1:27.10,972,997,1215,NULL,NULL,NULL,NULL,NULL,NULL,0,0
6993,ILVA S.P.A. - ILVA S.P.A. Stabilimento di Taranto,7019,2004,NOX,OTHGAS,18,2,NULL,2.78E7,0.0,0.0,NULL,NULL,E,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,KGM,KGM,NULL,KGM,NULL,KGM,IT,109,ITF,162,ITF4,1115,1134,NULL,EPER_2,EPER_2.1/2.2/2.3/2.4/2.5/2.6,NULL,NULL,NULL,NULL,85,94,NULL,NACE_1.1:D,NACE_1.1:DJ,NACE_1.1:27.10,972,997,1215,NULL,NULL,NULL,NULL,NULL,NULL,0,0
6993,ILVA S.P.A. - ILVA S.P.A. Stabilimento di Taranto,7019,2004,SOX,OTHGAS,19,2,NULL,4.06E7,0.0,0.0,NULL,NULL,E,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,KGM,KGM,NULL,KGM,NULL,KGM,IT,109,ITF,162,ITF4,1115,1134,NULL,EPER_2,EPER_2.1/2.2/2.3/2.4/2.5/2.6,NULL,NULL,NULL,NULL,85,94,NULL,NACE_1.1:D,NACE_1.1:DJ,NACE_1.1:27.10,972,997,1215,NULL,NULL,NULL,NULL,NULL,NULL,0,0
6993,ILVA S.P.A. - ILVA S.P.A. Stabilimento di Taranto,7019,2004,CHLORINE AND INORGANIC COMPOUNDS,OTHGAS,23,2,NULL,754000.0,0.0,0.0,NULL,NULL,E,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,KGM,KGM,NULL,KGM,NULL,KGM,IT,109,ITF,162,ITF4,1115,1134,NULL,EPER_2,EPER_2.1/2.2/2.3/2.4/2.5/2.6,NULL,NULL,NULL,NULL,85,94,NULL,NACE_1.1:D,NACE_1.1:DJ,NACE_1.1:27.10,972,997,1215,NULL,NULL,NULL,NULL,NULL,NULL,0,0
6993,ILVA S.P.A. - ILVA S.P.A. Stabilimento di Taranto,7019,2004,FLUORINE AND INORGANIC COMPOUNDS,OTHGAS,24,2,NULL,434000.0,0.0,0.0,NULL,NULL,E,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,KGM,KGM,NULL,KGM,NULL,KGM,IT,109,ITF,162,ITF4,1115,1134,NULL,EPER_2,EPER_2.1/2.2/2.3/2.4/2.5/2.6,NULL,NULL,NULL,NULL,85,94,NULL,NACE_1.1:D,NACE_1.1:DJ,NACE_1.1:27.10,972,997,1215,NULL,NULL,NULL,NULL,NULL,NULL,0,0
6993,ILVA S.P.A. - ILVA S.P.A. Stabilimento di Taranto,7019,2004,HCN,OTHGAS,25,2,74-90-8,3040.0,0.0,0.0,NULL,NULL,E,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,KGM,KGM,NULL,KGM,NULL,KGM,IT,109,ITF,162,ITF4,1115,1134,NULL,EPER_2,EPER_2.1/2.2/2.3/2.4/2.5/2.6,NULL,NULL,NULL,NULL,85,94,NULL,NACE_1.1:D,NACE_1.1:DJ,NACE_1.1:27.10,972,997,1215,NULL,NULL,NULL,NULL,NULL,NULL,0,0
6993,ILVA S.P.A. - ILVA S.P.A. Stabilimento di Taranto,7019,2004,AS AND COMPOUNDS,HEVMET,26,3,NULL,NULL,NULL,0.0,NULL,NULL,NULL,1090.0,0.0,0.0,NULL,NULL,E,NULL,NULL,0.0,NULL,NULL,NULL,NULL,KGM,KGM,KGM,NULL,KGM,IT,109,ITF,162,ITF4,1115,1134,NULL,EPER_2,EPER_2.1/2.2/2.3/2.4/2.5/2.6,NULL,NULL,NULL,NULL,85,94,NULL,NACE_1.1:D,NACE_1.1:DJ,NACE_1.1:27.10,972,997,1215,NULL,NULL,NULL,NULL,NULL,NULL,0,0
6993,ILVA S.P.A. - ILVA S.P.A. Stabilimento di Taranto,7019,2004,CD AND COMPOUNDS,HEVMET,27,3,NULL,305.0,0.0,0.0,NULL,NULL,E,384.0,0.0,0.0,NULL,NULL,E,NULL,NULL,0.0,NULL,NULL,NULL,KGM,KGM,KGM,KGM,NULL,KGM,IT,109,ITF,162,ITF4,1115,1134,NULL,EPER_2,EPER_2.1/2.2/2.3/2.4/2.5/2.6,NULL,NULL,NULL,NULL,85,94,NULL,NACE_1.1:D,NACE_1.1:DJ,NACE_1.1:27.10,972,997,1215,NULL,NULL,NULL,NULL,NULL,NULL,0,0
